"800","001A4BBE56B61ED188B15E6B12975D90","0300000668","001A4BBE56B61ED188B04D6484717D22","20111123105405.0000000","001A4BBE56B61ED188B04D6484717D22","20111123105405.0000000","001A4BBE56B61ED188B15E6B12977D90","001A4BBE56B61ED188B04D64849C9D22","CHF","9548.86","9454.31","94.55","N","","","",""
"800","001A4BBE56B61ED188B15E660D253D90","0300000501","001A4BBE56B61ED188B04D648478BD22","20110609095405.0000000","001A4BBE56B61ED188B04D648478BD22","20110609095405.0000000","001A4BBE56B61ED188B15E660D255D90","001A4BBE56B61ED188B04D6484809D22","USD","16674.44","16509.34","165.10","N","","","",""
"800","001A4BBE56B61ED188B15E71BC93BD90","0300000835","001A4BBE56B61ED188B04D64847DBD22","20110601095405.0000000","001A4BBE56B61ED188B04D64847DBD22","20110601095405.0000000","001A4BBE56B61ED188B15E71BC93DD90","001A4BBE56B61ED188B04D6484979D22","EUR","97185.30","96223.05","962.25","N","","","",""
"800","001A4BBE56B61ED188B15E6B12993D90","0300000669","001A4BBE56B61ED188B04D648476DD22","20111124105405.0000000","001A4BBE56B61ED188B04D648476DD22","20111124105405.0000000","001A4BBE56B61ED188B15E6B12995D90","001A4BBE56B61ED188B04D6484999D22","ARS","109792.98","108705.90","1087.08","N","","","",""
"800","001A4BBE56B61ED188B15E660D28DD90","0300000502","001A4BBE56B61ED188B04D64847E1D22","20110610095405.0000000","001A4BBE56B61ED188B04D64847E1D22","20110610095405.0000000","001A4BBE56B61ED188B15E660D28FD90","001A4BBE56B61ED188B04D6484839D22","EUR","14840.74","14693.82","146.92","N","","","",""
"800","001A4BBE56B61ED188B15E6B129BDD90","0300000670","001A4BBE56B61ED188B04D64847DBD22","20111125105405.0000000","001A4BBE56B61ED188B04D64847DBD22","20111125105405.0000000","001A4BBE56B61ED188B15E6B129BFD90","001A4BBE56B61ED188B04D64849A9D22","BRL","16424.85","16262.23","162.62","N","","","",""
"800","001A4BBE56B61ED188B15E71BC969D90","0300000836","001A4BBE56B61ED188B04D64847C3D22","20110602095405.0000000","001A4BBE56B61ED188B04D64847C3D22","20110602095405.0000000","001A4BBE56B61ED188B15E71BC96BD90","001A4BBE56B61ED188B04D6484959D22","EUR","15846.08","15689.20","156.88","N","","","",""
"800","001A4BBE56B61ED188B15E660D2CBD90","0300000503","001A4BBE56B61ED188B04D6484717D22","20110611095405.0000000","001A4BBE56B61ED188B04D6484717D22","20110611095405.0000000","001A4BBE56B61ED188B15E660D2CDD90","001A4BBE56B61ED188B04D6484849D22","JPY","13781.75","13645.30","136.45","N","","","",""
"800","001A4BBE56B61ED188B15E6B129F7D90","0300000671","001A4BBE56B61ED188B04D64847C3D22","20111126105405.0000000","001A4BBE56B61ED188B04D64847C3D22","20111126105405.0000000","001A4BBE56B61ED188B15E6B129F9D90","001A4BBE56B61ED188B04D64849C9D22","CHF","2014.94","1994.99","19.95","N","","","",""
"800","001A4BBE56B61ED188B15E71BC983D90","0300000837","001A4BBE56B61ED188B04D6484731D22","20110603095405.0000000","001A4BBE56B61ED188B04D6484731D22","20110603095405.0000000","001A4BBE56B61ED188B15E71BC985D90","001A4BBE56B61ED188B04D6484949D22","EUR","18095.30","17916.12","179.18","N","","","",""
"800","001A4BBE56B61ED188B15E660D2EDD90","0300000504","001A4BBE56B61ED188B04D648476DD22","20110612095405.0000000","001A4BBE56B61ED188B04D648476DD22","20110612095405.0000000","001A4BBE56B61ED188B15E660D2EFD90","001A4BBE56B61ED188B04D6484849D22","JPY","10076.90","9977.13","99.77","N","","","",""
"800","001A4BBE56B61ED188B15E6B12A11D90","0300000672","001A4BBE56B61ED188B04D6484731D22","20111127105405.0000000","001A4BBE56B61ED188B04D6484731D22","20111127105405.0000000","001A4BBE56B61ED188B15E6B12A13D90","001A4BBE56B61ED188B04D64849E9D22","EUR","1287.75","1275.00","12.75","N","","","",""
"800","001A4BBE56B61ED188B15E71BC9B9D90","0300000838","001A4BBE56B61ED188B04D6484739D22","20110604095405.0000000","001A4BBE56B61ED188B04D6484739D22","20110604095405.0000000","001A4BBE56B61ED188B15E71BC9BBD90","001A4BBE56B61ED188B04D6484969D22","JPY","112185.08","111074.33","1110.75","N","","","",""
"800","001A4BBE56B61ED188B15E660D313D90","0300000505","001A4BBE56B61ED188B04D64847DBD22","20110613095405.0000000","001A4BBE56B61ED188B04D64847DBD22","20110613095405.0000000","001A4BBE56B61ED188B15E660D315D90","001A4BBE56B61ED188B04D6484869D22","MXN","4016433.40","3976666.72","39766.68","N","","","",""
"800","001A4BBE56B61ED188B15E6B12A23D90","0300000673","001A4BBE56B61ED188B04D6484739D22","20111128105405.0000000","001A4BBE56B61ED188B04D6484739D22","20111128105405.0000000","001A4BBE56B61ED188B15E6B12A25D90","001A4BBE56B61ED188B04D64849F9D22","USD","822.15","814.00","8.15","N","","","",""
"800","001A4BBE56B61ED188B15E71BC9EBD90","0300000839","001A4BBE56B61ED188B04D6484775D22","20110605095405.0000000","001A4BBE56B61ED188B04D6484775D22","20110605095405.0000000","001A4BBE56B61ED188B15E71BC9EDD90","001A4BBE56B61ED188B04D6484969D22","JPY","95672.65","94725.39","947.26","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8D65D90","0300000334","001A4BBE56B61ED188B04D64847AFD22","20111201105405.0000000","001A4BBE56B61ED188B04D64847AFD22","20111201105405.0000000","001A4BBE56B61ED188B15E5DE8D67D90","001A4BBE56B61ED188B04D6484989D22","EUR","2288.81","2266.14","22.67","N","","","",""
"800","001A4BBE56B61ED188B15E660D345D90","0300000506","001A4BBE56B61ED188B04D64847C3D22","20110614095405.0000000","001A4BBE56B61ED188B04D64847C3D22","20110614095405.0000000","001A4BBE56B61ED188B15E660D347D90","001A4BBE56B61ED188B04D6484819D22","EUR","4956.67","4907.60","49.07","N","","","",""
"800","001A4BBE56B61ED188B15E71BCA11D90","0300000840","001A4BBE56B61ED188B04D6484723D22","20110606095405.0000000","001A4BBE56B61ED188B04D6484723D22","20110606095405.0000000","001A4BBE56B61ED188B15E71BCA13D90","001A4BBE56B61ED188B04D6484939D22","USD","12007.89","11889.00","118.89","N","","","",""
"800","001A4BBE56B61ED188B15E6B12A3DD90","0300000674","001A4BBE56B61ED188B04D6484775D22","20111129105405.0000000","001A4BBE56B61ED188B04D6484775D22","20111129105405.0000000","001A4BBE56B61ED188B15E6B12A3FD90","001A4BBE56B61ED188B04D64849D9D22","USD","5674.19","5618.00","56.19","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8D7FD90","0300000335","001A4BBE56B61ED188B04D64847D5D22","20111202105405.0000000","001A4BBE56B61ED188B04D64847D5D22","20111202105405.0000000","001A4BBE56B61ED188B15E5DE8D81D90","001A4BBE56B61ED188B04D6484979D22","EUR","97185.30","96223.05","962.25","N","","","",""
"800","001A4BBE56B61ED188B15E660D363D90","0300000507","001A4BBE56B61ED188B04D6484731D22","20110615095405.0000000","001A4BBE56B61ED188B04D6484731D22","20110615095405.0000000","001A4BBE56B61ED188B15E660D365D90","001A4BBE56B61ED188B04D6484829D22","USD","4451.05","4406.98","44.07","N","","","",""
"800","001A4BBE56B61ED188B15E71BCA4BD90","0300000841","001A4BBE56B61ED188B04D64847BDD22","20110607095405.0000000","001A4BBE56B61ED188B04D64847BDD22","20110607095405.0000000","001A4BBE56B61ED188B15E71BCA4DD90","001A4BBE56B61ED188B04D6484919D22","EUR","1286.58","1273.84","12.74","N","","","",""
"800","001A4BBE56B61ED188B15E6B12A6FD90","0300000675","001A4BBE56B61ED188B04D6484723D22","20111130105405.0000000","001A4BBE56B61ED188B04D6484723D22","20111130105405.0000000","001A4BBE56B61ED188B15E6B12A71D90","001A4BBE56B61ED188B04D6484A09D22","JPY","10715.38","10609.28","106.10","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8DADD90","0300000336","001A4BBE56B61ED188B04D648478BD22","20111203105405.0000000","001A4BBE56B61ED188B04D648478BD22","20111203105405.0000000","001A4BBE56B61ED188B15E5DE8DAFD90","001A4BBE56B61ED188B04D6484959D22","EUR","15846.08","15689.20","156.88","N","","","",""
"800","001A4BBE56B61ED188B15E660D395D90","0300000508","001A4BBE56B61ED188B04D6484739D22","20110616095405.0000000","001A4BBE56B61ED188B04D6484739D22","20110616095405.0000000","001A4BBE56B61ED188B15E660D397D90","001A4BBE56B61ED188B04D6484879D22","ARS","42500.19","42079.40","420.79","N","","","",""
"800","001A4BBE56B61ED188B15E71BCA61D90","0300000842","001A4BBE56B61ED188B04D64847A9D22","20110608095405.0000000","001A4BBE56B61ED188B04D64847A9D22","20110608095405.0000000","001A4BBE56B61ED188B15E71BCA63D90","001A4BBE56B61ED188B04D6484979D22","EUR","38853.15","38468.46","384.69","N","","","",""
"800","001A4BBE56B61ED188B15E6B12AB5D90","0300000676","001A4BBE56B61ED188B04D64847BDD22","20111201105405.0000000","001A4BBE56B61ED188B04D64847BDD22","20111201105405.0000000","001A4BBE56B61ED188B15E6B12AB7D90","001A4BBE56B61ED188B04D6484A09D22","JPY","10715.36","10609.28","106.08","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8DCBD90","0300000337","001A4BBE56B61ED188B04D64847E1D22","20111204105405.0000000","001A4BBE56B61ED188B04D64847E1D22","20111204105405.0000000","001A4BBE56B61ED188B15E5DE8DCDD90","001A4BBE56B61ED188B04D6484949D22","EUR","18095.30","17916.12","179.18","N","","","",""
"800","001A4BBE56B61ED188B15E660D3BBD90","0300000509","001A4BBE56B61ED188B04D6484775D22","20110617095405.0000000","001A4BBE56B61ED188B04D6484775D22","20110617095405.0000000","001A4BBE56B61ED188B15E660D3BDD90","001A4BBE56B61ED188B04D64847E9D22","EUR","1564.69","1549.20","15.49","N","","","",""
"800","001A4BBE56B61ED188B15E71BCA77D90","0300000843","001A4BBE56B61ED188B04D64847A3D22","20110609095405.0000000","001A4BBE56B61ED188B04D64847A3D22","20110609095405.0000000","001A4BBE56B61ED188B15E71BCA79D90","001A4BBE56B61ED188B04D6484949D22","EUR","9847.48","9749.98","97.50","N","","","",""
"800","001A4BBE56B61ED188B15E6B12AF7D90","0300000677","001A4BBE56B61ED188B04D64847A9D22","20111202105405.0000000","001A4BBE56B61ED188B04D64847A9D22","20111202105405.0000000","001A4BBE56B61ED188B15E6B12AF9D90","001A4BBE56B61ED188B04D6484A09D22","JPY","6818.89","6751.36","67.53","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8E09D90","0300000338","001A4BBE56B61ED188B04D6484717D22","20111205105405.0000000","001A4BBE56B61ED188B04D6484717D22","20111205105405.0000000","001A4BBE56B61ED188B15E5DE8E0BD90","001A4BBE56B61ED188B04D6484969D22","JPY","112185.08","111074.33","1110.75","N","","","",""
"800","001A4BBE56B61ED188B15E660D3D9D90","0300000510","001A4BBE56B61ED188B04D6484723D22","20110618095405.0000000","001A4BBE56B61ED188B04D6484723D22","20110618095405.0000000","001A4BBE56B61ED188B15E660D3DBD90","001A4BBE56B61ED188B04D6484809D22","USD","11644.86","11529.56","115.30","N","","","",""
"800","001A4BBE56B61ED188B15E71BCA99D90","0300000844","001A4BBE56B61ED188B04D64847CFD22","20110610095405.0000000","001A4BBE56B61ED188B04D64847CFD22","20110610095405.0000000","001A4BBE56B61ED188B15E71BCA9BD90","001A4BBE56B61ED188B04D6484989D22","EUR","4572.16","4526.90","45.26","N","","","",""
"800","001A4BBE56B61ED188B15E6B12B29D90","0300000678","001A4BBE56B61ED188B04D64847A3D22","20111203105405.0000000","001A4BBE56B61ED188B04D64847A3D22","20111203105405.0000000","001A4BBE56B61ED188B15E6B12B2BD90","001A4BBE56B61ED188B04D64849F9D22","USD","671.16","664.50","6.66","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8E3BD90","0300000339","001A4BBE56B61ED188B04D648476DD22","20111206105405.0000000","001A4BBE56B61ED188B04D648476DD22","20111206105405.0000000","001A4BBE56B61ED188B15E5DE8E3DD90","001A4BBE56B61ED188B04D6484969D22","JPY","95672.65","94725.39","947.26","N","","","",""
"800","001A4BBE56B61ED188B15E6B12B4FD90","0300000679","001A4BBE56B61ED188B04D64847CFD22","20111204105405.0000000","001A4BBE56B61ED188B04D64847CFD22","20111204105405.0000000","001A4BBE56B61ED188B15E6B12B51D90","001A4BBE56B61ED188B04D6484A19D22","ARS","18070.07","17891.15","178.92","N","","","",""
"800","001A4BBE56B61ED188B15E71BCABFD90","0300000845","001A4BBE56B61ED188B04D648479DD22","20110611095405.0000000","001A4BBE56B61ED188B04D648479DD22","20110611095405.0000000","001A4BBE56B61ED188B15E71BCAC1D90","001A4BBE56B61ED188B04D6484989D22","EUR","9117.18","9026.90","90.28","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8E65D90","0300000340","001A4BBE56B61ED188B04D64847DBD22","20111207105405.0000000","001A4BBE56B61ED188B04D64847DBD22","20111207105405.0000000","001A4BBE56B61ED188B15E5DE8E67D90","001A4BBE56B61ED188B04D6484939D22","USD","12007.89","11889.00","118.89","N","","","",""
"800","001A4BBE56B61ED188B15E6B12B71D90","0300000680","001A4BBE56B61ED188B04D648479DD22","20111205105405.0000000","001A4BBE56B61ED188B04D648479DD22","20111205105405.0000000","001A4BBE56B61ED188B15E6B12B73D90","001A4BBE56B61ED188B04D64849E9D22","EUR","3007.47","2977.69","29.78","N","","","",""
"800","001A4BBE56B61ED188B15E71BCAF9D90","0300000846","001A4BBE56B61ED188B04D6484747D22","20110612095405.0000000","001A4BBE56B61ED188B04D6484747D22","20110612095405.0000000","001A4BBE56B61ED188B15E71BCAFBD90","001A4BBE56B61ED188B04D6484979D22","EUR","19451.04","19258.45","192.59","N","","","",""
"800","001A4BBE56B61ED188B15E660D40BD90","0300000511","001A4BBE56B61ED188B04D64847BDD22","20110619095405.0000000","001A4BBE56B61ED188B04D64847BDD22","20110619095405.0000000","001A4BBE56B61ED188B15E660D40DD90","001A4BBE56B61ED188B04D6484829D22","USD","1974.52","1954.97","19.55","N","","","",""
"800","001A4BBE56B61ED188B15E5DE8E9BD90","0300000341","001A4BBE56B61ED188B04D64847C3D22","20111208105405.0000000","001A4BBE56B61ED188B04D64847C3D22","20111208105405.0000000","001A4BBE56B61ED188B15E5DE8E9DD90","001A4BBE56B61ED188B04D6484919D22","EUR","1286.58","1273.84","12.74","N","","","",""
"800","001A4BBE56B61ED188B15E6B12BA3D90","0300000681","001A4BBE56B61ED188B04D6484747D22","20111206105405.0000000","001A4BBE56B61ED188B04D6484747D22","20111206105405.0000000","001A4BBE56B61ED188B15E6B12BA5D90","001A4BBE56B61ED188B04D6484A19D22","ARS","14300.39","14158.80","141.59","N","","","",""
"800","001A4BBE56B61ED188B15E71BCB13D90","0300000847","001A4BBE56B61ED188B04D648474FD22","20110613095405.0000000","001A4BBE56B61ED188B04D648474FD22","20110613095405.0000000","001A4BBE56B61ED188B15E71BCB15D90","001A4BBE56B61ED188B04D6484939D22","USD","3969.30","3930.00","39.30","N","","","",""
"800","001A4BBE56B61ED188B15E660D425D90","0300000512","001A4BBE56B61ED188B04D64847A9D22","20110620095405.0000000","001A4BBE56B61ED188B04D64847A9D22","20110620095405.0000000","001A4BBE56B61ED188B15E660D427D90","001A4BBE56B61ED188B04D6484839D22","EUR","18922.68","18735.35","187.33","N","","","",""
"800","001A4BBE56B61ED188B15E6B12BB9D90","0300000682","001A4BBE56B61ED188B04D648474FD22","20111207105405.0000000","001A4BBE56B61ED188B04D648474FD22","20111207105405.0000000","001A4BBE56B61ED188B15E6B12BBBD90","001A4BBE56B61ED188B04D64849E9D22","EUR","3007.46","2977.69","29.77","N","","","",""
"800","001A4BBE56B61ED188B15E71BCB25D90","0300000848","001A4BBE56B61ED188B04D648477DD22","20110614095405.0000000","001A4BBE56B61ED188B04D648477DD22","20110614095405.0000000","001A4BBE56B61ED188B15E71BCB27D90","001A4BBE56B61ED188B04D6484969D22","JPY","79916.20","79124.95","791.25","N","","","",""
"800","001A4BBE56B61ED188B15E6011A75D90","0300000342","001A4BBE56B61ED188B04D6484731D22","20110101105405.0000000","001A4BBE56B61ED188B04D6484731D22","20110101105405.0000000","001A4BBE56B61ED188B15E6011A77D90","001A4BBE56B61ED188B04D6484979D22","EUR","38853.15","38468.46","384.69","N","","","",""
"800","001A4BBE56B61ED188B15E660D45BD90","0300000513","001A4BBE56B61ED188B04D64847A3D22","20110621095405.0000000","001A4BBE56B61ED188B04D64847A3D22","20110621095405.0000000","001A4BBE56B61ED188B15E660D45DD90","001A4BBE56B61ED188B04D6484849D22","JPY","17603.07","17428.79","174.28","N","","","",""
"800","001A4BBE56B61ED188B15E71BCB43D90","0300000849","001A4BBE56B61ED188B04D648475DD22","20110615095405.0000000","001A4BBE56B61ED188B04D648475DD22","20110615095405.0000000","001A4BBE56B61ED188B15E71BCB45D90","001A4BBE56B61ED188B04D6484949D22","EUR","19694.96","19499.96","195.00","N","","","",""
"800","001A4BBE56B61ED188B15E6B12BEBD90","0300000683","001A4BBE56B61ED188B04D648477DD22","20111208105405.0000000","001A4BBE56B61ED188B04D648477DD22","20111208105405.0000000","001A4BBE56B61ED188B15E6B12BEDD90","001A4BBE56B61ED188B04D6484999D22","ARS","250955.32","248470.62","2484.70","N","","","",""
"800","001A4BBE56B61ED188B15E6011A87D90","0300000343","001A4BBE56B61ED188B04D6484739D22","20110102105405.0000000","001A4BBE56B61ED188B04D6484739D22","20110102105405.0000000","001A4BBE56B61ED188B15E6011A89D90","001A4BBE56B61ED188B04D6484949D22","EUR","9847.48","9749.98","97.50","N","","","",""
"800","001A4BBE56B61ED188B15E660D485D90","0300000514","001A4BBE56B61ED188B04D64847CFD22","20110622095405.0000000","001A4BBE56B61ED188B04D64847CFD22","20110622095405.0000000","001A4BBE56B61ED188B15E660D487D90","001A4BBE56B61ED188B04D6484849D22","JPY","10125.61","10025.36","100.25","N","","","",""
"800","001A4BBE56B61ED188B15E71BCB7DD90","0300000850","001A4BBE56B61ED188B04D6484791D22","20110616095405.0000000","001A4BBE56B61ED188B04D6484791D22","20110616095405.0000000","001A4BBE56B61ED188B15E71BCB7FD90","001A4BBE56B61ED188B04D64848A9D22","GBP","6751.45","6684.61","66.84","N","","","",""
"800","001A4BBE56B61ED188B15E6CBADBDD90","0300000684","001A4BBE56B61ED188B04D648475DD22","20110101105405.0000000","001A4BBE56B61ED188B04D648475DD22","20110101105405.0000000","001A4BBE56B61ED188B15E6CBADBFD90","001A4BBE56B61ED188B04D64849A9D22","BRL","4161.20","4120.00","41.20","N","","","",""
"800","001A4BBE56B61ED188B15E6011A9DD90","0300000344","001A4BBE56B61ED188B04D6484775D22","20110103105405.0000000","001A4BBE56B61ED188B04D6484775D22","20110103105405.0000000","001A4BBE56B61ED188B15E6011A9FD90","001A4BBE56B61ED188B04D6484989D22","EUR","4572.16","4526.90","45.26","N","","","",""
"800","001A4BBE56B61ED188B15E660D4AFD90","0300000515","001A4BBE56B61ED188B04D648479DD22","20110623095405.0000000","001A4BBE56B61ED188B04D648479DD22","20110623095405.0000000","001A4BBE56B61ED188B15E660D4B1D90","001A4BBE56B61ED188B04D6484869D22","MXN","4298111.19","4255555.62","42555.57","N","","","",""
"800","001A4BBE56B61ED188B15E71BCBBFD90","0300000851","001A4BBE56B61ED188B04D6484757D22","20110617095405.0000000","001A4BBE56B61ED188B04D6484757D22","20110617095405.0000000","001A4BBE56B61ED188B15E71BCBC1D90","001A4BBE56B61ED188B04D6484899D22","EUR","6475.95","6411.82","64.13","N","","","",""
"800","001A4BBE56B61ED188B15E6011AC3D90","0300000345","001A4BBE56B61ED188B04D6484723D22","20110104105405.0000000","001A4BBE56B61ED188B04D6484723D22","20110104105405.0000000","001A4BBE56B61ED188B15E6011AC5D90","001A4BBE56B61ED188B04D6484989D22","EUR","9117.18","9026.90","90.28","N","","","",""
"800","001A4BBE56B61ED188B15E6CBADCFD90","0300000685","001A4BBE56B61ED188B04D6484791D22","20110102105405.0000000","001A4BBE56B61ED188B04D6484791D22","20110102105405.0000000","001A4BBE56B61ED188B15E6CBADD1D90","001A4BBE56B61ED188B04D64849C9D22","CHF","9746.06","9649.55","96.51","N","","","",""
"800","001A4BBE56B61ED188B15E660D4E5D90","0300000516","001A4BBE56B61ED188B04D6484747D22","20110624095405.0000000","001A4BBE56B61ED188B04D6484747D22","20110624095405.0000000","001A4BBE56B61ED188B15E660D4E7D90","001A4BBE56B61ED188B04D6484829D22","USD","1582.65","1566.98","15.67","N","","","",""
"800","001A4BBE56B61ED188B15E71BCBFDD90","0300000852","001A4BBE56B61ED188B04D6484705D22","20110618095405.0000000","001A4BBE56B61ED188B04D6484705D22","20110618095405.0000000","001A4BBE56B61ED188B15E71BCBFFD90","001A4BBE56B61ED188B04D64848D9D22","CAD","3925.91","3887.03","38.88","N","","","",""
"800","001A4BBE56B61ED188B15E589500BD90","0300000167","001A4BBE56B61ED188B04D648473FD22","20110617095405.0000000","001A4BBE56B61ED188B04D648473FD22","20110617095405.0000000","001A4BBE56B61ED188B15E589500DD90","001A4BBE56B61ED188B04D64849D9D22","USD","1616.51","1600.50","16.01","N","","","",""
"800","001A4BBE56B61ED188B15E6CBAE01D90","0300000686","001A4BBE56B61ED188B04D6484757D22","20110103105405.0000000","001A4BBE56B61ED188B04D6484757D22","20110103105405.0000000","001A4BBE56B61ED188B15E6CBAE03D90","001A4BBE56B61ED188B04D6484A09D22","JPY","3896.50","3857.92","38.58","N","","","",""
